#                                                                                                                                                                      $
#      ENTRAF is free for academic/noncommercial use                                                                                                                   $
#                                                                                                                                                                      $
#      User is not entitled to change or erase data sets of the ENTRAF database or to eliminate copyright notices from ENTRAF. Furthermore                             $
#      user is not entitled to expand ENTRAF or to integrate ENTRAF partly or as a whole into other databank systems     without prior written consent                 $
#      from IIMAS-UNAM.                                                                                                                                                $
#                                                                                                                                                                      $
# Citation                                                                                                                                                             $
#      Tenorio-Salgado   S. et al (2025) ENcyclopedia of TRAnscription Factors in Bacteria and Archaea genomes (ENTRAF) version 2.0.                                   $
#                                                                                                                                                                      $
# Contact                                                                                                                                                              $
#                                                                                                                                                                      $
#      ENTRAF Team                                                                                                                                                     $
#      Web Page: entraf.iimas.unam.mx                                                                                                                                  $
#      (ernesto.perez@iimas.unam.mx)                                                                                                                                   $
#                                                                                                                                                                      $
# Release: 2.0. Date: XX/XX/2025                                                                                                                                       $
# Interproscan annotations
#
ENTRAF_ID	PROTEIN_ID	LENGTH	PROGRAM	IDENTIFICATOR	FUNCTION	START	END	EVALUE	INTERPRO_ID	INTERPRO_FUNCTION	GO annotation
ENTRAF1332	Q9I6S0	306	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	32	42	7.70E-08	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1332	Q9I6S0	306	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II	94	301	2.17E-40	-	-	-
ENTRAF1332	Q9I6S0	306	Gene3D	G3DSA:1.10.10.10	-	1	87	2.50E-28	IPR036388	Winged helix-like DNA-binding domain superfamily	-
ENTRAF1332	Q9I6S0	306	ProSiteProfiles	PS50931	LysR-type HTH domain profile.	4	62	25.230286	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1332	Q9I6S0	306	Gene3D	G3DSA:3.40.190.10	-	169	271	1.80E-56	-	-	-
ENTRAF1332	Q9I6S0	306	Pfam	PF03466	LysR substrate binding domain	93	298	4.60E-42	IPR005119	"LysR, substrate-binding"	-
ENTRAF1332	Q9I6S0	306	Gene3D	G3DSA:3.40.190.10	-	95	290	1.80E-56	-	-	-
ENTRAF1332	Q9I6S0	306	PANTHER	PTHR30346	TRANSCRIPTIONAL DUAL REGULATOR HCAR-RELATED	5	300	5.50E-70	-	-	GO:0003700(PANTHER)|GO:0006355(PANTHER)|GO:0032993(PANTHER)
ENTRAF1332	Q9I6S0	306	FunFam	G3DSA:1.10.10.10:FF:000001	LysR family transcriptional regulator	3	88	6.50E-25	-	-	-
ENTRAF1332	Q9I6S0	306	Pfam	PF00126	"Bacterial regulatory helix-turn-helix protein, lysR family"	6	65	1.60E-16	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1332	Q9I6S0	306	SUPERFAMILY	SSF46785	Winged helix DNA-binding domain	4	115	8.56E-22	IPR036390	Winged helix DNA-binding domain superfamily	-
ENTRAF1332	Q9I6S0	306	CDD	cd08412	PBP2_PAO1_like	96	294	2.47E-96	-	-	-
ENTRAF1333	Q9JXW7	299	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II	91	295	8.22E-43	-	-	-
ENTRAF1333	Q9JXW7	299	PANTHER	PTHR30537	HTH-TYPE TRANSCRIPTIONAL REGULATOR	5	294	6.60E-85	-	-	GO:0003700(PANTHER)|GO:0006351(PANTHER)|GO:0043565(PANTHER)
ENTRAF1333	Q9JXW7	299	Gene3D	G3DSA:3.40.190.10	-	107	290	4.90E-69	-	-	-
ENTRAF1333	Q9JXW7	299	CDD	cd08478	PBP2_CrgA	91	289	3.82E-127	IPR048071	"Transcriptional regulator CrgA-like, substrate binding domain"	-
ENTRAF1333	Q9JXW7	299	Pfam	PF03466	LysR substrate binding domain	91	293	1.40E-38	IPR005119	"LysR, substrate-binding"	-
ENTRAF1333	Q9JXW7	299	Pfam	PF00126	"Bacterial regulatory helix-turn-helix protein, lysR family"	7	63	2.60E-18	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1333	Q9JXW7	299	FunFam	G3DSA:1.10.10.10:FF:000001	LysR family transcriptional regulator	1	86	7.60E-28	-	-	-
ENTRAF1333	Q9JXW7	299	Gene3D	G3DSA:1.10.10.10	-	1	88	2.10E-27	IPR036388	Winged helix-like DNA-binding domain superfamily	-
ENTRAF1333	Q9JXW7	299	FunFam	G3DSA:3.40.190.10:FF:000126	"Transcriptional regulator, LysR family"	160	262	1.50E-52	-	-	-
ENTRAF1333	Q9JXW7	299	SUPERFAMILY	SSF46785	Winged helix DNA-binding domain	6	85	2.38E-22	IPR036390	Winged helix DNA-binding domain superfamily	-
ENTRAF1333	Q9JXW7	299	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	31	41	8.00E-06	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1333	Q9JXW7	299	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	41	52	8.00E-06	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1333	Q9JXW7	299	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	20	31	8.00E-06	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1333	Q9JXW7	299	NCBIfam	NF040888	DNA-binding transcriptional regulator YafC	1	292	2.10E-138	IPR049755	DNA-binding transcriptional regulators YafC/CrgA	-
ENTRAF1333	Q9JXW7	299	Gene3D	G3DSA:3.40.190.10	-	160	262	4.90E-69	-	-	-
ENTRAF1333	Q9JXW7	299	ProSiteProfiles	PS50931	LysR-type HTH domain profile.	1	60	27.482689	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1334	Q92SG7	296	Pfam	PF00126	"Bacterial regulatory helix-turn-helix protein, lysR family"	1	56	7.80E-13	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1334	Q92SG7	296	Gene3D	G3DSA:3.40.190.10	-	85	285	2.60E-79	-	-	-
ENTRAF1334	Q92SG7	296	Pfam	PF03466	LysR substrate binding domain	83	289	6.10E-37	IPR005119	"LysR, substrate-binding"	-
ENTRAF1334	Q92SG7	296	CDD	cd08472	PBP2_CrgA_like_3	86	288	1.13E-108	-	-	-
ENTRAF1334	Q92SG7	296	FunFam	G3DSA:3.40.190.290:FF:000001	"Transcriptional regulator, LysR family"	82	288	4.50E-60	-	-	-
ENTRAF1334	Q92SG7	296	FunFam	G3DSA:1.10.10.10:FF:000001	LysR family transcriptional regulator	1	79	4.20E-20	-	-	-
ENTRAF1334	Q92SG7	296	Gene3D	G3DSA:1.10.10.10	-	1	81	8.20E-19	IPR036388	Winged helix-like DNA-binding domain superfamily	-
ENTRAF1334	Q92SG7	296	SUPERFAMILY	SSF46785	Winged helix DNA-binding domain	1	78	1.28E-17	IPR036390	Winged helix DNA-binding domain superfamily	-
ENTRAF1334	Q92SG7	296	Gene3D	G3DSA:3.40.190.10	-	156	260	2.60E-79	-	-	-
ENTRAF1334	Q92SG7	296	ProSiteProfiles	PS50931	LysR-type HTH domain profile.	1	53	24.666546	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1334	Q92SG7	296	PANTHER	PTHR30537	HTH-TYPE TRANSCRIPTIONAL REGULATOR	1	293	3.20E-86	-	-	GO:0003700(PANTHER)|GO:0006351(PANTHER)|GO:0043565(PANTHER)
ENTRAF1334	Q92SG7	296	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II	84	292	2.95E-46	-	-	-
ENTRAF1335	C8WJY2	291	Gene3D	G3DSA:3.40.190.10	-	92	284	4.10E-36	-	-	-
ENTRAF1335	C8WJY2	291	Pfam	PF03466	LysR substrate binding domain	89	278	1.10E-35	IPR005119	"LysR, substrate-binding"	-
ENTRAF1335	C8WJY2	291	Gene3D	G3DSA:1.10.10.10	-	1	70	3.50E-24	IPR036388	Winged helix-like DNA-binding domain superfamily	-
ENTRAF1335	C8WJY2	291	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II	92	279	1.29E-36	-	-	-
ENTRAF1335	C8WJY2	291	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	29	39	4.10E-09	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1335	C8WJY2	291	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	18	29	4.10E-09	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1335	C8WJY2	291	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	39	50	4.10E-09	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1335	C8WJY2	291	ProSiteProfiles	PS50931	LysR-type HTH domain profile.	1	58	23.324362	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1335	C8WJY2	291	Pfam	PF00126	"Bacterial regulatory helix-turn-helix protein, lysR family"	6	61	2.40E-16	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1335	C8WJY2	291	PANTHER	PTHR30126	HTH-TYPE TRANSCRIPTIONAL REGULATOR	6	267	8.10E-57	-	-	GO:0000976(PANTHER)|GO:0006355(PANTHER)
ENTRAF1335	C8WJY2	291	Gene3D	G3DSA:3.40.190.10	-	164	269	4.10E-36	-	-	-
ENTRAF1335	C8WJY2	291	SUPERFAMILY	SSF46785	Winged helix DNA-binding domain	7	84	8.53E-18	IPR036390	Winged helix DNA-binding domain superfamily	-
ENTRAF1336	P73862	316	Pfam	PF00126	"Bacterial regulatory helix-turn-helix protein, lysR family"	5	64	4.90E-19	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1336	P73862	316	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II	92	299	2.25E-44	-	-	-
ENTRAF1336	P73862	316	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	41	52	7.20E-09	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1336	P73862	316	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	20	31	7.20E-09	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1336	P73862	316	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	31	41	7.20E-09	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1336	P73862	316	FunFam	G3DSA:1.10.10.10:FF:000001	LysR family transcriptional regulator	1	86	9.20E-21	-	-	-
ENTRAF1336	P73862	316	CDD	cd08419	PBP2_CbbR_RubisCO_like	94	290	6.39E-111	-	-	-
ENTRAF1336	P73862	316	Gene3D	G3DSA:1.10.10.10	-	3	89	2.10E-25	IPR036388	Winged helix-like DNA-binding domain superfamily	-
ENTRAF1336	P73862	316	ProSiteProfiles	PS50931	LysR-type HTH domain profile.	1	60	24.806273	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1336	P73862	316	Pfam	PF03466	LysR substrate binding domain	89	292	3.60E-49	IPR005119	"LysR, substrate-binding"	-
ENTRAF1336	P73862	316	PANTHER	PTHR30126	HTH-TYPE TRANSCRIPTIONAL REGULATOR	4	292	2.60E-74	-	-	GO:0000976(PANTHER)|GO:0006355(PANTHER)
ENTRAF1336	P73862	316	Gene3D	G3DSA:3.40.190.290	-	95	298	3.30E-46	-	-	-
ENTRAF1336	P73862	316	SUPERFAMILY	SSF46785	Winged helix DNA-binding domain	3	80	5.95E-22	IPR036390	Winged helix DNA-binding domain superfamily	-
ENTRAF1337	Q7CP75	302	Gene3D	G3DSA:3.40.190.10	-	137	285	9.30E-11	-	-	-
ENTRAF1337	Q7CP75	302	SUPERFAMILY	SSF46785	Winged helix DNA-binding domain	12	94	1.33E-16	IPR036390	Winged helix DNA-binding domain superfamily	-
ENTRAF1337	Q7CP75	302	CDD	cd05466	PBP2_LTTR_substrate	102	293	2.94E-14	-	-	-
ENTRAF1337	Q7CP75	302	Gene3D	G3DSA:3.40.190.10	-	170	270	9.30E-11	-	-	-
ENTRAF1337	Q7CP75	302	PANTHER	PTHR30126	HTH-TYPE TRANSCRIPTIONAL REGULATOR	12	296	2.60E-46	-	-	GO:0000976(PANTHER)|GO:0006355(PANTHER)
ENTRAF1337	Q7CP75	302	Pfam	PF00126	"Bacterial regulatory helix-turn-helix protein, lysR family"	14	72	1.90E-11	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1337	Q7CP75	302	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II	102	299	7.96E-23	-	-	-
ENTRAF1337	Q7CP75	302	NCBIfam	NF007488	hypochlorite stress DNA-binding transcriptional regulator HypT	1	302	7.70E-199	-	-	-
ENTRAF1337	Q7CP75	302	ProSiteProfiles	PS50931	LysR-type HTH domain profile.	11	68	21.795589	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1337	Q7CP75	302	Pfam	PF03466	LysR substrate binding domain	102	296	1.60E-21	IPR005119	"LysR, substrate-binding"	-
ENTRAF1337	Q7CP75	302	Gene3D	G3DSA:1.10.10.10	-	11	97	1.60E-20	IPR036388	Winged helix-like DNA-binding domain superfamily	-
ENTRAF1337	Q7CP75	302	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	28	39	3.80E-07	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1337	Q7CP75	302	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	39	49	3.80E-07	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1337	Q7CP75	302	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	49	60	3.80E-07	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1338	O05926	324	NCBIfam	NF009326	HTH-type transcriptional regulator CysB	1	323	6.50E-176	-	-	-
ENTRAF1338	O05926	324	ProSiteProfiles	PS50931	LysR-type HTH domain profile.	1	57	25.72757	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1338	O05926	324	SUPERFAMILY	SSF46785	Winged helix DNA-binding domain	1	112	6.01E-15	IPR036390	Winged helix DNA-binding domain superfamily	-
ENTRAF1338	O05926	324	FunFam	G3DSA:3.40.190.10:FF:000037	HTH-type transcriptional regulator CysB	167	267	1.70E-48	-	-	-
ENTRAF1338	O05926	324	Pfam	PF03466	LysR substrate binding domain	89	270	3.50E-36	IPR005119	"LysR, substrate-binding"	-
ENTRAF1338	O05926	324	Pfam	PF00126	"Bacterial regulatory helix-turn-helix protein, lysR family"	3	64	1.20E-11	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1338	O05926	324	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II	90	321	7.70E-42	-	-	-
ENTRAF1338	O05926	324	PANTHER	PTHR30126	HTH-TYPE TRANSCRIPTIONAL REGULATOR	1	295	2.90E-65	-	-	GO:0000976(PANTHER)|GO:0006355(PANTHER)|GO:0019344(PANTHER)
ENTRAF1338	O05926	324	Gene3D	G3DSA:1.10.10.10	-	1	90	2.30E-25	IPR036388	Winged helix-like DNA-binding domain superfamily	-
ENTRAF1338	O05926	324	FunFam	G3DSA:1.10.10.10:FF:000021	HTH-type transcriptional regulator CysB	1	90	1.60E-49	-	-	-
ENTRAF1338	O05926	324	Gene3D	G3DSA:3.40.190.10	-	167	267	1.10E-103	-	-	-
ENTRAF1338	O05926	324	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	19	30	7.20E-08	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1338	O05926	324	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	30	40	7.20E-08	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1338	O05926	324	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	40	51	7.20E-08	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1338	O05926	324	Gene3D	G3DSA:3.40.190.10	-	93	302	1.10E-103	-	-	-
ENTRAF1338	O05926	324	NCBIfam	NF009327	CysB family HTH-type transcriptional regulator	1	310	4.00E-132	-	-	-
ENTRAF1338	O05926	324	CDD	cd08413	PBP2_CysB_like	94	291	1.03E-124	IPR037423	"HTH-type transcriptional regulator CysB, PBP2 domain"	GO:0006355(InterPro)
ENTRAF1339	A7Z428	293	Coils	Coil	Coil	68	88	-	-	-	-
ENTRAF1339	A7Z428	293	Pfam	PF00126	"Bacterial regulatory helix-turn-helix protein, lysR family"	3	62	6.50E-14	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1339	A7Z428	293	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	39	50	3.00E-06	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1339	A7Z428	293	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	29	39	3.00E-06	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1339	A7Z428	293	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	18	29	3.00E-06	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1339	A7Z428	293	Pfam	PF03466	LysR substrate binding domain	87	286	1.30E-29	IPR005119	"LysR, substrate-binding"	-
ENTRAF1339	A7Z428	293	Gene3D	G3DSA:1.10.10.10	-	1	83	1.20E-21	IPR036388	Winged helix-like DNA-binding domain superfamily	-
ENTRAF1339	A7Z428	293	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II	88	290	4.24E-27	-	-	-
ENTRAF1339	A7Z428	293	ProSiteProfiles	PS50931	LysR-type HTH domain profile.	1	58	27.950722	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1339	A7Z428	293	SUPERFAMILY	SSF46785	Winged helix DNA-binding domain	2	111	8.02E-19	IPR036390	Winged helix DNA-binding domain superfamily	-
ENTRAF1339	A7Z428	293	Gene3D	G3DSA:3.40.190.290	-	84	286	1.70E-64	-	-	-
ENTRAF1339	A7Z428	293	PANTHER	PTHR30126	HTH-TYPE TRANSCRIPTIONAL REGULATOR	1	288	1.10E-54	-	-	GO:0000976(PANTHER)|GO:0006355(PANTHER)
ENTRAF1339	A7Z428	293	CDD	cd05466	PBP2_LTTR_substrate	92	243	3.73E-21	-	-	-
ENTRAF1340	A0A0D1IHL7	288	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II	88	285	7.84E-22	-	-	-
ENTRAF1340	A0A0D1IHL7	288	PANTHER	PTHR30126	HTH-TYPE TRANSCRIPTIONAL REGULATOR	1	282	8.50E-45	-	-	GO:0000976(PANTHER)|GO:0006355(PANTHER)
ENTRAF1340	A0A0D1IHL7	288	Gene3D	G3DSA:1.10.10.10	-	1	82	1.60E-18	IPR036388	Winged helix-like DNA-binding domain superfamily	-
ENTRAF1340	A0A0D1IHL7	288	Pfam	PF03466	LysR substrate binding domain	88	279	3.00E-22	IPR005119	"LysR, substrate-binding"	-
ENTRAF1340	A0A0D1IHL7	288	Gene3D	G3DSA:3.40.190.290	-	83	282	5.10E-79	-	-	-
ENTRAF1340	A0A0D1IHL7	288	Pfam	PF00126	"Bacterial regulatory helix-turn-helix protein, lysR family"	4	61	3.90E-11	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1340	A0A0D1IHL7	288	CDD	cd05466	PBP2_LTTR_substrate	92	279	7.48E-21	-	-	-
ENTRAF1340	A0A0D1IHL7	288	ProSiteProfiles	PS50931	LysR-type HTH domain profile.	1	58	24.253325	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1340	A0A0D1IHL7	288	SUPERFAMILY	SSF46785	Winged helix DNA-binding domain	1	110	4.08E-19	IPR036390	Winged helix DNA-binding domain superfamily	-
ENTRAF1340	A0A0D1IHL7	288	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	18	29	4.80E-07	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1340	A0A0D1IHL7	288	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	29	39	4.80E-07	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1340	A0A0D1IHL7	288	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	39	50	4.80E-07	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1341	Q9I4X0	332	Gene3D	G3DSA:3.40.190.290	-	94	309	1.50E-102	-	-	-
ENTRAF1341	Q9I4X0	332	Pfam	PF03466	LysR substrate binding domain	139	292	3.30E-11	IPR005119	"LysR, substrate-binding"	-
ENTRAF1341	Q9I4X0	332	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II	140	296	1.16E-18	-	-	-
ENTRAF1341	Q9I4X0	332	CDD	cd05466	PBP2_LTTR_substrate	102	286	1.91E-14	-	-	-
ENTRAF1341	Q9I4X0	332	PANTHER	PTHR30579	TRANSCRIPTIONAL REGULATOR	4	301	1.70E-67	IPR050176	LysR-type transcriptional regulator	GO:0003700(PANTHER)|GO:0006355(PANTHER)
ENTRAF1341	Q9I4X0	332	Pfam	PF00126	"Bacterial regulatory helix-turn-helix protein, lysR family"	6	64	7.80E-08	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1341	Q9I4X0	332	ProSiteProfiles	PS50931	LysR-type HTH domain profile.	4	61	15.421208	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1341	Q9I4X0	332	FunFam	G3DSA:3.40.190.290:FF:000026	Transcriptional regulator MvfR	94	309	7.30E-153	-	-	-
ENTRAF1341	Q9I4X0	332	SUPERFAMILY	SSF46785	Winged helix DNA-binding domain	3	78	7.07E-13	IPR036390	Winged helix DNA-binding domain superfamily	-
ENTRAF1341	Q9I4X0	332	Gene3D	G3DSA:1.10.10.10	-	4	81	1.70E-14	IPR036388	Winged helix-like DNA-binding domain superfamily	-
ENTRAF1342	Q8NP91	327	Pfam	PF00126	"Bacterial regulatory helix-turn-helix protein, lysR family"	10	69	1.40E-16	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1342	Q8NP91	327	Gene3D	G3DSA:3.40.190.10	-	99	298	3.90E-59	-	-	-
ENTRAF1342	Q8NP91	327	PANTHER	PTHR30346	TRANSCRIPTIONAL DUAL REGULATOR HCAR-RELATED	9	306	8.40E-76	-	-	GO:0003700(PANTHER)|GO:0006355(PANTHER)|GO:0032993(PANTHER)
ENTRAF1342	Q8NP91	327	CDD	cd08411	PBP2_OxyR	98	301	2.73E-68	-	-	-
ENTRAF1342	Q8NP91	327	Gene3D	G3DSA:1.10.10.10	-	9	92	3.20E-23	IPR036388	Winged helix-like DNA-binding domain superfamily	-
ENTRAF1342	Q8NP91	327	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	46	57	4.30E-07	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1342	Q8NP91	327	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	25	36	4.30E-07	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1342	Q8NP91	327	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	36	46	4.30E-07	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1342	Q8NP91	327	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II	96	308	7.93E-37	-	-	-
ENTRAF1342	Q8NP91	327	SUPERFAMILY	SSF46785	Winged helix DNA-binding domain	4	117	5.24E-21	IPR036390	Winged helix DNA-binding domain superfamily	-
ENTRAF1342	Q8NP91	327	Gene3D	G3DSA:3.40.190.10	-	168	276	3.90E-59	-	-	-
ENTRAF1342	Q8NP91	327	ProSiteProfiles	PS50931	LysR-type HTH domain profile.	8	65	25.489861	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1342	Q8NP91	327	Pfam	PF03466	LysR substrate binding domain	94	305	9.00E-40	IPR005119	"LysR, substrate-binding"	-
ENTRAF1342	Q8NP91	327	FunFam	G3DSA:1.10.10.10:FF:000001	LysR family transcriptional regulator	8	91	7.10E-23	-	-	-
ENTRAF1343	P94632	290	Gene3D	G3DSA:1.10.10.10	-	2	75	2.80E-15	IPR036388	Winged helix-like DNA-binding domain superfamily	-
ENTRAF1343	P94632	290	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II	81	284	1.68E-16	-	-	-
ENTRAF1343	P94632	290	Pfam	PF03466	LysR substrate binding domain	90	283	2.10E-06	IPR005119	"LysR, substrate-binding"	-
ENTRAF1343	P94632	290	NCBIfam	NF002964	ArgP/LysG family DNA-binding transcriptional regulator	2	289	3.40E-93	-	-	-
ENTRAF1343	P94632	290	ProSiteProfiles	PS50931	LysR-type HTH domain profile.	1	57	19.989349	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1343	P94632	290	Gene3D	G3DSA:3.40.190.290	-	76	289	1.80E-66	-	-	-
ENTRAF1343	P94632	290	PANTHER	PTHR30579	TRANSCRIPTIONAL REGULATOR	2	284	4.30E-59	IPR050176	LysR-type transcriptional regulator	GO:0003700(PANTHER)|GO:0006355(PANTHER)
ENTRAF1343	P94632	290	NCBIfam	TIGR03298	ArgP/LysG family DNA-binding transcriptional regulator	2	286	1.30E-96	IPR017685	HTH-type transcriptional regulator ArgP	-
ENTRAF1343	P94632	290	SUPERFAMILY	SSF46785	Winged helix DNA-binding domain	1	107	3.77E-15	IPR036390	Winged helix DNA-binding domain superfamily	-
ENTRAF1343	P94632	290	Pfam	PF00126	"Bacterial regulatory helix-turn-helix protein, lysR family"	5	61	1.10E-09	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
ENTRAF1344	Q5E4K6	293	SUPERFAMILY	SSF46785	Winged helix DNA-binding domain	5	88	8.68E-18	IPR036390	Winged helix DNA-binding domain superfamily	-
ENTRAF1344	Q5E4K6	293	ProSiteProfiles	PS50931	LysR-type HTH domain profile.	3	60	23.009974	IPR000847	"Transcription regulator HTH, LysR"	GO:0003700(InterPro)|GO:0006355(InterPro)
